"CP"|"CODE"
"39130"|"39038"
"39700"|"39039"
"39800"|"39040"
"39210"|"39041"
"39100"|"39042"
"39190"|"39043"
"39270"|"39045"
"39310"|"39046"
"39400"|"39047"
"39380"|"39048"
"39800"|"39049"
"39800"|"39050"
"39290"|"39051"
"39150"|"39052"
"39250"|"39053"
"39800"|"39054"
"39250"|"39055"
"39140"|"39056"
"39210"|"39057"
"39130"|"39058"
"39220"|"39059"
"39230"|"39060"
"39130"|"39061"
"39240"|"39062"
"39130"|"39063"
"39190"|"39064"
"39800"|"39065"
"39570"|"39066"
"39370"|"39068"
"39320"|"39069"
"39300"|"39070"
"39110"|"39072"
"39800"|"39073"
"39290"|"39074"
"39230"|"39075"
"39700"|"39076"
"39120"|"39077"
"39100"|"39078"
"39570"|"39079"
"39320"|"39080"
"39800"|"39081"
"39250"|"39083"
"39110"|"39084"
"39250"|"39085"
"39240"|"39086"
"39570"|"39088"
"39240"|"39089"
"39120"|"39090"
"39150"|"39091"
"39270"|"39092"
"39380"|"39093"
"39800"|"39094"
"39600"|"39095"
"39290"|"39096"
"39300"|"39097"
"39500"|"39099"
"39230"|"39100"
"39100"|"39101"
"1590"|"39102"
"39110"|"39103"
"39140"|"39104"
"39300"|"39105"
"39260"|"39106"
"39130"|"39107"
"39250"|"39108"
"39130"|"39109"
"39230"|"39110"
"39240"|"39111"
"39230"|"39112"
"39360"|"39113"
"39210"|"39114"
"39150"|"39115"
"39600"|"39116"
"39380"|"39117"
"39130"|"39118"
"39230"|"39119"
"39300"|"39120"
"39700"|"39121"
"39130"|"39122"
"39240"|"39123"
"39230"|"39124"
"39150"|"39126"
"39800"|"39127"
"39120"|"39128"
"39150"|"39129"
"39150"|"39130"
"39150"|"39131"
"39230"|"39132"
"39110"|"39133"
"39270"|"39134"
"39160"|"39135"
"39230"|"39136"
"39240"|"39137"
"39120"|"39138"
"39120"|"39139"
"39230"|"39140"
"39290"|"39141"
"39190"|"39142"
"39130"|"39143"
"39570"|"39145"
"39570"|"39146"
"39110"|"39147"
"39240"|"39148"
"39380"|"39149"
"39100"|"39150"
"39370"|"39151"
"39300"|"39153"
"39130"|"39154"
"39110"|"39155"
"39130"|"39156"
"39200"|"39157"
"39240"|"39158"
"39800"|"39159"
"39140"|"39160"
"39250"|"39161"
"39570"|"39162"
"39240"|"39163"
"39570"|"39164"
"39300"|"39165"
"39240"|"39166"
"39140"|"39167"
"39570"|"39168"
"39570"|"39169"
"39570"|"39170"
"39570"|"39171"
"39700"|"39172"
"39190"|"39173"
"39200"|"39174"
"39260"|"39175"
"39600"|"39176"
"39570"|"39177"
"39300"|"39178"
"39260"|"39179"
"39270"|"39180"
"39100"|"39182"
"39300"|"39183"
"39260"|"39184"
"39190"|"39185"
"39170"|"39186"
"39250"|"39187"
"39290"|"39188"
"39500"|"39189"
"39700"|"39190"
"39230"|"39191"
"39130"|"39192"
"39120"|"39193"
"39140"|"39194"
"39320"|"39195"
"39230"|"39196"
"39190"|"39197"
"39100"|"39198"
"39210"|"39199"
"39270"|"39200"
"39130"|"39201"
"39110"|"39202"
"39250"|"39203"
"39240"|"39204"
"39700"|"39205"
"39600"|"39206"
"39270"|"39207"
"39150"|"39208"
"39160"|"39209"
"39300"|"39210"
"39120"|"39211"
"39250"|"39213"
"39250"|"39214"
"39270"|"39215"
"39130"|"39216"
"39570"|"39217"
"39700"|"39218"
"39700"|"39219"
"39700"|"39220"
"39250"|"39221"
"39800"|"39222"
"39600"|"39223"
"39240"|"39224"
"39800"|"39225"
"39320"|"39226"
"39520"|"39227"
"39460"|"39228"
"39140"|"39229"
"39130"|"39230"
"39150"|"39232"
"39100"|"39233"
"39230"|"39234"
"39700"|"39235"
"39230"|"39236"
"39250"|"39237"
"39290"|"39238"
"39130"|"39239"
"39130"|"39240"
"39570"|"39241"
"39230"|"39243"
"39210"|"39244"
"39120"|"39245"
"39350"|"39246"
"39240"|"39247"
"39110"|"39248"
"39380"|"39249"
"39570"|"39250"
"39570"|"39251"
"39100"|"39252"
"39320"|"39253"
"39250"|"39254"
"39190"|"39255"
"39150"|"39258"
"39600"|"39259"
"39210"|"39260"
"39320"|"39261"
"39290"|"39262"
"39800"|"39263"
"39190"|"39264"
"39130"|"39265"
"39120"|"39266"
"39110"|"39267"
"39110"|"39268"
"39360"|"39269"
"39100"|"39270"
"39150"|"39271"
"39210"|"39272"
"39320"|"39273"
"39310"|"39274"
"39310"|"39275"
"39300"|"39277"
"39130"|"39278"
"39140"|"39279"
"39360"|"39280"
"39300"|"39281"
"39250"|"39282"
"1590"|"39283"
"39700"|"39284"
"39700"|"39285"
"39170"|"39286"
"39240"|"39287"
"39210"|"39288"
"39260"|"39289"
"39240"|"39290"
"39110"|"39291"
"39300"|"39292"
"39170"|"39293"
"39400"|"39294"
"39320"|"39295"
"39230"|"39296"
"39400"|"39297"
"39250"|"39298"
"39120"|"39299"
"39000"|"39300"
"39300"|"39301"
"39350"|"39302"
"39320"|"39303"
"39210"|"39304"
"39380"|"39305"
"39570"|"39306"
"39260"|"39307"
"39700"|"39308"
"39190"|"39309"
"39230"|"39310"
"39240"|"39312"
"39130"|"39313"
"39270"|"39314"
"39110"|"39315"
"39210"|"39317"
"39260"|"39318"
"39600"|"39319"
"39190"|"39320"
"39210"|"39321"
"39130"|"39322"
"39290"|"39323"
"39270"|"39324"
"39600"|"39325"
"39130"|"39326"
"39570"|"39327"
"39260"|"39328"
"39250"|"39329"
"39800"|"39330"
"39250"|"39331"
"39570"|"39332"
"39260"|"39333"
"39570"|"39334"
"39290"|"39335"
"39800"|"39336"
"39600"|"39337"
"39500"|"39338"
"39360"|"39339"
"39250"|"39340"
"39310"|"39341"
"39230"|"39342"
"39320"|"39343"
"39300"|"39344"
"39100"|"39345"
"39160"|"39346"
"39320"|"39347"
"39570"|"39348"
"39210"|"39349"
"39380"|"39350"
"39260"|"39351"
"39700"|"39352"
"39320"|"39353"
"39800"|"39354"
"39600"|"39355"
"39300"|"39356"
"39110"|"39359"
"39290"|"39360"
"39290"|"39361"
"39570"|"39362"
"39320"|"39363"
"39300"|"39364"
"39380"|"39365"
"39300"|"39366"
"39400"|"39367"
"39400"|"39368"
"39330"|"39370"
"39400"|"39371"
"39250"|"39372"
"39310"|"39373"
"39270"|"39375"
"39300"|"39376"
"39290"|"39377"
"39160"|"39378"
"39140"|"39379"
"39270"|"39380"
"39300"|"39381"
"39160"|"39382"
"39120"|"39385"
"39800"|"39386"
"39380"|"39387"
"39210"|"39388"
"39300"|"39389"
"39570"|"39390"
"39250"|"39391"
"39290"|"39392"
"39250"|"39393"
"39270"|"39394"
"39190"|"39395"
"39700"|"39396"
"39270"|"39397"
"39350"|"39398"
"39380"|"39399"
"39700"|"39400"
"39800"|"39401"
"39350"|"39402"
"39330"|"39403"
"39570"|"39404"
"39100"|"39405"
"39300"|"39406"
"39230"|"39407"
"39130"|"39408"
"39290"|"39409"
"39570"|"39411"
"39120"|"39412"
"39370"|"39413"
"39350"|"39414"
"39120"|"39415"
"39150"|"39417"
"39800"|"39418"
"39300"|"39419"
"39270"|"39420"
"39210"|"39421"
"39210"|"39422"
"39270"|"39423"
"39150"|"39424"
"39600"|"39425"
"39800"|"39426"
"39250"|"39427"
"39250"|"39428"
"39120"|"39429"
"39700"|"39430"
"39570"|"39431"
"39290"|"39432"
"39800"|"39434"
"39130"|"39435"
"39110"|"39436"
"39300"|"39437"
"39170"|"39438"
"39600"|"39439"
"39170"|"39440"
"39220"|"39441"
"39150"|"39442"
"39270"|"39443"
"39110"|"39444"
"39570"|"39445"
"39600"|"39446"
"39570"|"39447"
"39120"|"39448"
"39290"|"39449"
"39700"|"39451"
"39700"|"39452"
"39170"|"39453"
"39230"|"39454"
"39270"|"39455"
"39140"|"39456"
"39140"|"39457"
"39570"|"39458"
"39200"|"39460"
"39250"|"39461"
"39700"|"39462"
"39360"|"39463"
"39350"|"39464"
"39700"|"39465"
"39190"|"39466"
"39190"|"39467"
"39270"|"39468"
"39350"|"39469"
"39220"|"39470"
"39140"|"39471"
"39230"|"39472"
"39130"|"39473"
"39190"|"39474"
"39160"|"39475"
"39410"|"39476"
"39120"|"39477"
"39200"|"39478"
"39600"|"39479"
"39570"|"39480"
"39300"|"39481"
"39210"|"39482"
"39240"|"39483"
"39160"|"39484"
"39320"|"39485"
"39230"|"39486"
"39150"|"39487"
"39570"|"39488"
"39230"|"39489"
"39120"|"39490"
"39170"|"39491"
"39570"|"39492"
"39130"|"39493"
"39150"|"39494"
"39110"|"39495"
"39110"|"39497"
"39700"|"39498"
"39350"|"39499"
"39110"|"39500"
"39100"|"39501"
"39380"|"39502"
"39300"|"39503"
"39270"|"39504"
"39130"|"39505"
"39240"|"39506"
"39120"|"39507"
"39230"|"39508"
"39160"|"39509"
"39310"|"39510"
"39230"|"39511"
"39120"|"39512"
"39700"|"39513"
"39700"|"39514"
"39300"|"39517"
"39130"|"39518"
"39130"|"39519"
"39380"|"39520"
"39300"|"39522"
"39300"|"39523"
"39120"|"39525"
"39500"|"39526"
"39350"|"39527"
"39290"|"39528"
"39110"|"39529"
"39240"|"39530"
"39130"|"39531"
"39160"|"39532"
"39230"|"39533"
"39270"|"39534"
"39800"|"39535"
"39570"|"39537"
"39130"|"39538"
"39600"|"39539"
"39300"|"39540"
"39240"|"39542"
"39300"|"39543"
"39270"|"39544"
"39300"|"39545"
"39380"|"39546"
"39360"|"39547"
"39800"|"39548"
"39190"|"39549"
"39570"|"39550"
"39160"|"39551"
"39570"|"39552"
"39210"|"39553"
"39300"|"39554"
"39230"|"39555"
"39130"|"39556"
"39240"|"39557"
"39570"|"39558"
"39380"|"39559"
"39200"|"39560"
"39260"|"39561"
"39200"|"39562"
"39320"|"39564"
"39600"|"39565"
"39240"|"39566"
"39570"|"39567"
"39800"|"39568"
"39600"|"39569"
"39800"|"39570"
"39120"|"39571"
"39600"|"39572"
"39100"|"39573"
"39140"|"39574"
"39230"|"39575"
"39190"|"39576"
"39230"|"39577"
"39360"|"39579"
"39350"|"39581"
"39210"|"39582"
"39240"|"39583"
"39700"|"39584"
"39360"|"39585"
"39110"|"39586"
"40800"|"40001"
"40330"|"40002"
"40990"|"40003"
"40150"|"40004"
"40320"|"40005"
"40110"|"40006"
"40700"|"40007"
"40430"|"40008"
"40110"|"40009"
"40330"|"40011"
"40090"|"40012"
"40190"|"40013"
"40120"|"40014"
"40310"|"40015"
"40700"|"40016"
"40500"|"40017"
"40400"|"40018"
"40200"|"40019"
"40500"|"40020"
"40140"|"40021"
"40320"|"40022"
"40380"|"40023"
"40500"|"40024"
"40090"|"40025"
"40500"|"40026"
"40700"|"40027"
"40360"|"40028"
"40320"|"40029"
"40310"|"40030"
"40400"|"40031"
"40410"|"40032"
"40120"|"40033"
"40300"|"40034"
"40180"|"40035"
"40230"|"40036"
"40280"|"40037"
"40250"|"40038"
"40240"|"40039"
"40370"|"40040"
"40700"|"40041"
"40390"|"40042"
"40170"|"40043"
"40390"|"40044"
"40600"|"40046"
"40330"|"40047"
"40370"|"40048"
"40270"|"40049"
"40090"|"40050"
"40090"|"40051"
"40190"|"40052"
"40120"|"40053"
"40330"|"40054"
"40280"|"40055"
"40420"|"40056"
"40320"|"40057"
"40120"|"40058"
"40300"|"40059"
"40430"|"40060"
"40090"|"40061"
"40090"|"40062"
"40180"|"40063"
"40090"|"40064"
"40130"|"40065"
"40400"|"40066"
"40400"|"40067"
"40380"|"40068"
"40700"|"40069"
"40270"|"40070"
"40360"|"40071"
"40320"|"40072"
"40700"|"40073"
"40330"|"40074"
"40260"|"40075"
"40500"|"40076"
"40300"|"40077"
"40250"|"40078"
"40700"|"40079"
"40270"|"40080"
"40090"|"40081"
"40320"|"40082"
"40320"|"40083"
"40180"|"40084"
"40210"|"40085"
"40500"|"40086"
"40240"|"40087"
"40100"|"40088"
"40700"|"40089"
"40360"|"40090"
"40800"|"40091"
"40500"|"40092"
"40310"|"40093"
"40210"|"40094"
"40290"|"40095"
"40240"|"40096"
"40320"|"40097"
"40500"|"40098"
"40500"|"40099"
"40190"|"40100"
"40350"|"40101"
"40310"|"40102"
"40090"|"40103"
"40380"|"40104"
"40420"|"40105"
"40180"|"40106"
"40110"|"40107"
"40160"|"40108"
"40330"|"40109"
"40320"|"40110"
"40090"|"40111"
"40380"|"40112"
"40180"|"40113"
"40990"|"40114"
"40465"|"40115"
"40400"|"40116"
"40270"|"40117"
"40290"|"40118"
"40700"|"40119"
"40300"|"40120"
"40250"|"40121"
"40280"|"40122"
"40990"|"40123"
"40310"|"40124"
"40180"|"40125"
"40180"|"40126"
"40190"|"40127"
"40700"|"40128"
"40230"|"40129"
"40700"|"40130"
"40240"|"40131"
"40300"|"40132"
"40530"|"40133"
"40210"|"40134"
"40420"|"40135"
"40320"|"40136"
"40120"|"40137"
"40700"|"40138"
"40090"|"40139"
"40240"|"40140"
"40250"|"40141"
"40465"|"40142"
"40250"|"40143"
"40250"|"40144"
"40270"|"40145"
"40800"|"40146"
"40250"|"40147"
"40320"|"40148"
"40120"|"40149"
"40550"|"40150"
"40400"|"40151"
"40260"|"40152"
"40250"|"40153"
"40170"|"40154"
"40260"|"40155"
"40410"|"40156"
"40170"|"40157"
"40240"|"40158"
"40380"|"40159"
"40250"|"40160"
"40240"|"40161"
"40090"|"40162"
"40210"|"40163"
"40120"|"40164"
"40630"|"40165"
"40270"|"40166"
"40430"|"40167"
"40140"|"40168"
"40120"|"40169"
"40120"|"40170"
"40410"|"40171"
"40700"|"40172"
"40330"|"40173"
"40320"|"40174"
"40270"|"40175"
"40240"|"40176"
"40250"|"40177"
"40090"|"40178"
"40990"|"40179"
"40400"|"40180"
"40660"|"40181"
"40170"|"40182"
"40350"|"40183"
"40200"|"40184"
"40320"|"40185"
"40290"|"40186"
"40660"|"40187"
"40700"|"40188"
"40700"|"40189"
"40700"|"40190"
"40500"|"40191"
"40000"|"40192"
"40190"|"40193"
"40380"|"40194"
"40500"|"40195"
"40500"|"40196"
"40110"|"40197"
"40700"|"40198"
"40290"|"40199"
"40410"|"40200"
"40250"|"40201"
"40180"|"40202"
"40330"|"40203"
"40250"|"40204"
"40380"|"40205"
"40300"|"40206"
"40180"|"40207"
"40380"|"40208"
"40440"|"40209"
"40110"|"40210"
"40300"|"40211"
"40300"|"40212"
"40230"|"40213"
"40290"|"40214"
"40110"|"40215"
"40380"|"40216"
"40160"|"40217"
"40310"|"40218"
"40320"|"40219"
"40320"|"40220"
"40190"|"40221"
"40300"|"40222"
"40700"|"40223"
"40300"|"40224"
"40320"|"40225"
"40320"|"40226"
"40410"|"40227"
"40360"|"40228"
"40200"|"40229"
"40465"|"40230"
"40300"|"40231"
"40700"|"40232"
"40350"|"40233"
"40120"|"40234"
"40380"|"40235"
"40380"|"40236"
"40465"|"40237"
"40190"|"40238"
"40320"|"40239"
"40270"|"40240"
"40310"|"40242"
"40370"|"40243"
"40180"|"40244"
"40120"|"40245"
"40630"|"40246"
"40800"|"40247"
"40390"|"40248"
"40250"|"40249"
"40090"|"40250"
"40390"|"40251"
"40700"|"40252"
"40700"|"40253"
"40300"|"40254"
"40190"|"40255"
"40300"|"40256"
"40200"|"40257"
"40190"|"40258"
"40190"|"40259"
"40380"|"40260"
"40230"|"40261"
"40120"|"40262"
"40380"|"40263"
"40230"|"40264"
"40240"|"40265"
"40170"|"40266"
"40240"|"40267"
"40390"|"40268"
"40300"|"40269"
"40320"|"40270"
"40390"|"40271"
"40390"|"40272"
"40390"|"40273"
"40090"|"40274"
"40270"|"40275"
"40550"|"40276"
"40180"|"40277"
"40200"|"40278"
"40990"|"40279"
"40090"|"40280"
"40280"|"40281"
"40500"|"40282"
"40990"|"40283"
"40230"|"40284"
"40400"|"40285"
"40320"|"40286"
"40460"|"40287"
"40120"|"40288"
"40500"|"40289"
"40800"|"40290"
"40230"|"40291"
"40230"|"40292"
"40180"|"40293"
"40180"|"40294"
"40410"|"40295"
"40510"|"40296"
"40420"|"40297"
"40700"|"40298"
"40700"|"40299"
"40180"|"40300"
"40180"|"40301"
"40110"|"40302"
"40210"|"40303"
"40150"|"40304"
"40320"|"40305"
"40300"|"40306"
"40430"|"40307"
"40180"|"40308"
"40250"|"40309"
"40140"|"40310"
"40260"|"40311"
"40220"|"40312"
"40400"|"40313"
"40180"|"40314"
"40990"|"40315"
"40360"|"40316"
"40230"|"40317"
"40250"|"40318"
"40630"|"40319"
"40090"|"40320"
"40320"|"40321"
"40170"|"40322"
"40420"|"40323"
"40380"|"40324"
"40320"|"40325"
"40560"|"40326"
"40240"|"40327"
"40480"|"40328"
"40270"|"40329"
"40110"|"40330"
"40190"|"40331"
"40160"|"40332"
"40110"|"40333"
"40180"|"40334"
"41310"|"41001"
"41400"|"41002"
"41100"|"41003"
"41800"|"41004"
"41170"|"41005"
"41240"|"41006"
"41310"|"41007"
"41500"|"41008"
"41330"|"41009"
"41100"|"41010"
"41290"|"41011"
"41170"|"41012"
"41250"|"41013"
"41170"|"41014"
"41290"|"41015"
"41130"|"41016"
"41240"|"41017"
"41000"|"41018"
"41290"|"41019"
"41800"|"41020"
"41270"|"41022"
"41400"|"41023"
"41270"|"41024"
"41250"|"41025"
"41160"|"41026"
"41370"|"41027"
"41160"|"41028"
"41120"|"41029"
"41360"|"41030"
"41120"|"41031"
"41120"|"41032"
"41190"|"41033"
"41250"|"41034"
"41330"|"41035"
"41600"|"41036"
"41290"|"41037"
"41320"|"41038"
"41500"|"41039"
"41330"|"41040"
"41270"|"41041"
"41110"|"41042"
"41130"|"41043"
"41320"|"41044"
"41150"|"41045"
"41600"|"41046"
"41260"|"41047"
"41270"|"41048"
"41700"|"41049"
"41700"|"41050"
"41400"|"41051"
"41120"|"41052"
"41170"|"41053"
"41700"|"41054"
"41150"|"41055"
"41160"|"41056"
"41290"|"41057"
"41370"|"41058"
"41700"|"41059"
"41170"|"41060"
"41120"|"41061"
"41700"|"41062"
"41110"|"41063"
"41150"|"41064"
"41100"|"41065"
"41500"|"41066"
"41700"|"41067"
"41230"|"41068"
"41500"|"41069"
"41800"|"41070"
"41220"|"41071"
"41100"|"41072"
"41160"|"41073"
"41220"|"41074"
"41270"|"41075"
"41290"|"41077"
"41360"|"41078"
"41800"|"41079"
"41400"|"41080"
"41100"|"41081"
"41120"|"41082"
"41210"|"41083"
"41300"|"41084"
"41220"|"41085"
"41250"|"41086"
"41800"|"41087"
"41270"|"41088"
"41270"|"41089"
"41360"|"41090"
"41330"|"41091"
"41120"|"41092"
"41190"|"41093"
"41700"|"41094"
"41160"|"41095"
"41270"|"41096"
"41130"|"41097"
"41310"|"41098"
"41230"|"41099"
"41800"|"41100"
"41190"|"41101"
"41800"|"41102"
"41310"|"41103"
"41350"|"41104"
"41370"|"41105"
"41600"|"41106"
"41310"|"41107"
"41190"|"41108"
"41190"|"41109"
"41320"|"41110"
"41230"|"41112"
"41800"|"41113"
"41500"|"41114"
"41160"|"41115"
"41100"|"41116"
"41200"|"41118"
"41370"|"41119"
"41360"|"41120"
"41370"|"41121"
"41320"|"41122"
"41370"|"41123"
"41100"|"41124"
"41210"|"41125"
"41110"|"41126"
"41210"|"41127"
"41330"|"41128"
"41250"|"41129"
"41500"|"41130"
"41100"|"41131"
"41140"|"41132"
"41240"|"41133"
"41500"|"41134"
"41320"|"41135"
"41500"|"41136"
"41150"|"41137"
"41100"|"41138"
"41130"|"41139"
"41200"|"41140"
"41160"|"41141"
"41190"|"41142"
"41170"|"41143"
"41150"|"41144"
"41120"|"41145"
"41400"|"41146"
"41120"|"41147"
"41350"|"41148"
"41800"|"41149"
"41250"|"41150"
"41400"|"41151"
"41210"|"41152"
"41800"|"41153"
"41160"|"41154"
"41500"|"41155"
"41500"|"41156"
"41230"|"41157"
"41100"|"41158"
"41210"|"41159"
"41250"|"41160"
"41600"|"41161"
"41310"|"41163"
"41140"|"41164"
"41170"|"41165"
"41700"|"41166"
"41150"|"41167"
"41300"|"41168"
"41190"|"41169"
"41120"|"41170"
"41290"|"41171"
"41160"|"41172"
"41240"|"41173"
"41100"|"41174"
"41100"|"41175"
"41300"|"41176"
"41170"|"41177"
"41370"|"41178"
"41270"|"41179"
"41400"|"41180"
"41110"|"41181"
"41190"|"41182"
"41240"|"41183"
"41310"|"41184"
"41200"|"41185"
"41160"|"41186"
"41100"|"41187"
"41290"|"41188"
"41150"|"41189"
"41100"|"41190"
"41370"|"41191"
"41800"|"41192"
"41270"|"41193"
"41200"|"41194"
"41230"|"41195"
"41270"|"41196"
"41170"|"41197"
"41110"|"41198"
"41310"|"41199"
"41100"|"41200"
"41800"|"41201"
"41170"|"41202"
"41330"|"41203"
"41350"|"41204"
"41190"|"41205"
"41000"|"41206"
"41500"|"41207"
"41190"|"41208"
"41100"|"41209"
"41290"|"41210"
"41400"|"41211"
"41350"|"41212"
"41310"|"41213"
"41160"|"41214"
"41800"|"41215"
"41160"|"41216"
"41400"|"41217"
"41320"|"41218"
"41240"|"41219"
"41220"|"41220"
"41370"|"41221"
"41320"|"41222"
"41190"|"41223"
"41170"|"41224"
"41800"|"41225"
"41100"|"41226"
"41800"|"41228"
"41140"|"41229"
"41000"|"41230"
"41210"|"41231"
"41300"|"41232"
"41120"|"41233"
"41190"|"41234"
"41170"|"41235"
"41310"|"41236"
"41700"|"41237"
"41360"|"41238"
"41110"|"41239"
"41150"|"41240"
"41300"|"41241"
"41130"|"41242"
"41100"|"41243"
"41160"|"41244"
"41500"|"41245"
"41120"|"41246"
"41230"|"41247"
"41170"|"41248"
"41300"|"41249"
"41800"|"41250"
"41600"|"41251"
"41500"|"41252"
"41370"|"41253"
"41170"|"41254"
"41800"|"41255"
"41300"|"41256"
"41400"|"41257"
"41140"|"41258"
"41100"|"41259"
"41220"|"41260"
"41190"|"41261"
"41250"|"41262"
"41800"|"41263"
"41240"|"41264"
"41800"|"41265"
"41120"|"41266"
"41400"|"41267"
"41230"|"41268"
"41100"|"41269"
"41240"|"41270"
"41230"|"41271"
"41150"|"41272"
"41290"|"41273"
"41800"|"41274"
"41160"|"41275"
"41000"|"41276"
"41270"|"41277"
"41310"|"41278"
"41800"|"41279"
"41200"|"41280"
"41330"|"41281"
"41200"|"41282"
"41100"|"41283"
"41290"|"41284"
"41220"|"41285"
"41310"|"41286"
"41100"|"41287"
"41000"|"41288"
"41240"|"41289"
"41100"|"41290"
"41100"|"41291"
"41500"|"41292"
"41100"|"41293"
"41100"|"41294"
"41350"|"41295"
"41600"|"41296"
"41600"|"41297"
"42380"|"42001"
"42130"|"42002"
"42820"|"42003"
"42260"|"42004"
"42160"|"42005"
"42550"|"42006"
"42460"|"42007"
"42370"|"42008"
"42130"|"42009"
"42330"|"42010"
"42510"|"42011"
"42600"|"42012"
"42210"|"42013"
"42670"|"42014"
"42670"|"42015"
"42720"|"42016"
"42660"|"42017"
"42520"|"42018"
"42130"|"42019"
"42210"|"42020"
"42560"|"42021"
"42160"|"42022"
"42220"|"42023"
"42460"|"42025"
"42720"|"42026"
"42260"|"42027"
"42220"|"42028"
"42510"|"42029"
"42260"|"42030"
"42240"|"42031"
"42320"|"42032"
"42460"|"42033"
"42440"|"42034"
"42130"|"42035"
"42800"|"42036"
"42600"|"42037"
"42600"|"42038"
"42920"|"42039"
"42440"|"42040"
"42110"|"42041"
"42170"|"42042"
"42330"|"42043"
"42500"|"42044"
"42440"|"42045"
"42600"|"42046"
"42430"|"42047"
"42190"|"42048"
"42310"|"42049"
"42380"|"42050"
"42410"|"42051"
"42190"|"42052"
"42800"|"42053"
"42940"|"42054"
"42140"|"42055"
"42410"|"42056"
"42560"|"42058"
"42140"|"42059"
"42560"|"42060"
"42430"|"42061"
"42140"|"42062"
"42114"|"42063"
"42410"|"42064"
"42110"|"42065"
"42110"|"42066"
"42220"|"42067"
"42840"|"42068"
"42120"|"42069"
"42123"|"42070"
"42120"|"42071"
"42111"|"42072"
"42360"|"42073"
"42460"|"42074"
"42210"|"42075"
"42260"|"42076"
"42540"|"42077"
"42310"|"42078"
"42460"|"42079"
"42330"|"42081"
"42260"|"42082"
"42800"|"42083"
"42130"|"42084"
"42740"|"42085"
"42670"|"42086"
"42600"|"42087"
"42110"|"42088"
"42600"|"42089"
"42360"|"42090"
"42380"|"42091"
"42580"|"42092"
"42320"|"42093"
"42110"|"42094"
"42700"|"42095"
"42140"|"42096"
"42480"|"42097"
"42470"|"42098"
"42490"|"42099"
"42140"|"42100"
"42220"|"42101"
"42140"|"42102"
"42320"|"42103"
"42460"|"42104"
"42600"|"42105"
"42260"|"42106"
"42560"|"42107"
"42210"|"42108"
"42130"|"42109"
"42152"|"42110"
"42460"|"42112"
"42110"|"42113"
"42920"|"42114"
"42660"|"42115"
"42430"|"42116"
"42560"|"42117"
"42470"|"42118"
"42130"|"42119"
"42155"|"42120"
"42600"|"42121"
"42600"|"42122"
"42420"|"42123"
"42520"|"42124"
"42260"|"42125"
"42380"|"42126"
"42300"|"42127"
"42114"|"42128"
"42520"|"42129"
"42600"|"42130"
"42750"|"42131"
"42520"|"42132"
"42140"|"42133"
"42130"|"42134"
"42210"|"42135"
"42130"|"42136"
"42560"|"42137"
"42140"|"42138"
"42660"|"42139"
"42560"|"42140"
"42750"|"42141"
"42380"|"42142"
"42110"|"42143"
"42840"|"42145"
"42380"|"42146"
"42600"|"42147"
"42360"|"42148"
"42210"|"42149"
"42130"|"42150"
"42600"|"42151"
"42720"|"42152"
"42470"|"42153"
"42510"|"42154"
"42510"|"42155"
"42590"|"42156"
"42640"|"42157"
"42370"|"42158"
"42440"|"42159"
"42260"|"42160"
"42120"|"42161"
"42155"|"42162"
"42310"|"42163"
"42990"|"42164"
"42360"|"42165"
"42120"|"42166"
"42410"|"42167"
"42410"|"42168"
"42380"|"42169"
"42120"|"42170"
"42590"|"42171"
"42660"|"42172"
"42260"|"42173"
"42110"|"42174"
"42110"|"42175"
"42155"|"42176"
"42720"|"42177"
"42630"|"42178"
"42600"|"42179"
"42600"|"42180"
"42630"|"42181"
"42370"|"42182"
"42150"|"42183"
"42153"|"42184"
"42340"|"42185"
"42800"|"42186"
"42300"|"42187"
"42600"|"42188"
"42230"|"42189"
"42520"|"42191"
"42380"|"42192"
"42810"|"42193"
"42310"|"42194"
"42890"|"42195"
"42510"|"42196"
"42130"|"42197"
"42370"|"42198"
"42370"|"42199"
"42210"|"42200"
"42520"|"42201"
"42110"|"42202"
"42310"|"42203"
"42380"|"42204"
"42940"|"42205"
"42330"|"42206"
"42400"|"42207"
"42320"|"42208"
"42540"|"42209"
"42800"|"42210"
"42160"|"42211"
"42123"|"42212"
"42114"|"42213"
"42210"|"42214"
"42750"|"42215"
"42140"|"42216"
"42111"|"42217"
"42000"|"42218"
"42130"|"42219"
"42640"|"42220"
"42110"|"42221"
"42330"|"42222"
"42530"|"42223"
"42660"|"42224"
"42800"|"42225"
"42510"|"42226"
"42990"|"42227"
"42610"|"42228"
"42670"|"42229"
"42260"|"42230"
"42640"|"42231"
"42370"|"42232"
"42370"|"42233"
"42570"|"42234"
"42380"|"42235"
"42190"|"42236"
"42650"|"42237"
"42440"|"42238"
"42155"|"42239"
"42560"|"42240"
"42590"|"42241"
"42800"|"42242"
"42260"|"42243"
"42440"|"42245"
"42220"|"42246"
"42990"|"42247"
"42430"|"42248"
"42540"|"42249"
"42210"|"42251"
"42130"|"42252"
"42155"|"42253"
"42122"|"42254"
"42430"|"42255"
"42680"|"42256"
"42620"|"42257"
"42800"|"42259"
"42260"|"42260"
"42110"|"42261"
"42240"|"42262"
"42330"|"42264"
"42410"|"42265"
"42380"|"42266"
"42190"|"42267"
"42590"|"42268"
"42600"|"42269"
"42240"|"42270"
"42740"|"42271"
"42520"|"42272"
"42190"|"42273"
"42260"|"42274"
"42270"|"42275"
"42830"|"42276"
